pincode,postal_code,locality,city,statename,,
700087,700087,New Market,Kolkata,West Bengal,,
700088,700088,Brace Bridge,Kolkata,West Bengal,,
700089,700089,Laketown,Kolkata,West Bengal,,
700090,700090,Naw Para,Kolkata,West Bengal,,
700091,700091,Sech Bhawan,Kolkata,West Bengal,,
700092,700092,Regent Estate,Kolkata,West Bengal,,
700093,700093,Purba Putiary,Kolkata,West Bengal,,
700094,700094,Panchasayar,Kolkata,West Bengal,,
700095,700095,Golf Green,Kolkata,West Bengal,,
700096,700096,Brahmapur,Kolkata,West Bengal,,
700097,700097,Purbachal,Kolkata,West Bengal,,
700098,700098,Bidhannagar Sai Complex,Kolkata,West Bengal,,
700099,700099,Kalikapur,Kolkata,West Bengal,,
700100,700100,Vip Nagar,Kolkata,West Bengal,,
700101,700101,Prafulla Kanon,Kolkata,West Bengal,,
700101,WB0526,Prafullakanan,South Twenty Four Parg,West Bengal,,
700102,700102,Krishnapur,Kolkata,West Bengal,,
700103,700103,Narendrapur,Kolkata,West Bengal,,
700104,700104,Joka,Kolkata,West Bengal,,
700105,700105,Dhapa,Kolkata,West Bengal,,
700106,700106,Bidhannagar Ib Market,Kolkata,West Bengal,,
700107,700107,East Kolkata Tonship,Kolkata,West Bengal,,
700108,700108,Bonhooghly,Kolkata,West Bengal,,
700109,700109,Agarpara,Kolkata,West Bengal,,
700109,WB0581,Agarpara,North Twenty Four Parg,West Bengal,,
700110,WB0420,New Barrackpur,North Twenty Four Parg,West Bengal,,
700110,700110,Sodepore,Kolkata,West Bengal,,
700111,700111,Gholabazar,Kolkata,West Bengal,,
700112,700112,Pansila,Kolkata,West Bengal,,
700113,700113,Natagar,Kolkata,West Bengal,,
700113,WB0432,Talbandha,North Twenty Four Parg,West Bengal,,
700114,700114,Panihati,Kolkata,West Bengal,,
700114,WB0582,Panihati,North Twenty Four Parg,West Bengal,,
700115,700115,Sukhchar,Kolkata,West Bengal,,
700116,700116,Balram Dharma Sopan,Kolkata,West Bengal,,
700117,700117,Khardaha,Kolkata,West Bengal,,
700117,WB0583,Khardaha,North Twenty Four Parg,West Bengal,,
700118,700118,Rahara,Kolkata,West Bengal,,
700119,WB0424,Patulia,North Twenty Four Parg,West Bengal,,
700119,WB0427,Ruiya,North Twenty Four Parg,West Bengal,,
700119,700119,Titagar,Kolkata,West Bengal,,
700119,WB0433,Titagarh,North Twenty Four Parg,West Bengal,,
700120,700120,Barrackpore,Kolkata,West Bengal,,
700121,700121,Nilgunge Bazar,Kolkata,West Bengal,,
700121,WB0539,Suryapur,South Twenty Four Parg,West Bengal,,
700122,700122,Nonachandanpukur,Kolkata,West Bengal,,
700123,700123,Talpukur,Kolkata,West Bengal,,
700124,700124,Barasat Head Office,Kolkata,West Bengal,,
700125,700125,Noapara,Kolkata,West Bengal,,
700126,700126,Naba Palli,Kolkata,West Bengal,,
700127,700127,Hridaypur,Kolkata,West Bengal,,
700128,700128,Badu,Kolkata,West Bengal,,
700129,700129,Madhyamgram,Kolkata,West Bengal,,
700129,WB0584,Madhyamgram,North Twenty Four Parg,West Bengal,,
700130,700130,Madhyamgram Bazar,Kolkata,West Bengal,,
700131,700131,New Barrackpore,Kolkata,West Bengal,,
700132,700132,Ganganagar,Kolkata,West Bengal,,
700133,700133,Michelnagar,Kolkata,West Bengal,,
700134,700134,Nilachal,Kolkata,West Bengal,,
700135,700135,Rajarhat,Kolkata,West Bengal,,
700136,700136,Rajarhat Gopalpur,Kolkata,West Bengal,,
700136,WB0426,Rajarhat Gopalpur,North Twenty Four Parg,West Bengal,,
700137,WB0457,Bb Natun Bazar,South Twenty Four Parg,West Bengal,,
700137,WB0469,Budge Budge,South Twenty Four Parg,West Bengal,,
700137,700137,Budgebudge,Kolkata,West Bengal,,
700138,700138,Pujali,Kolkata,West Bengal,,
700138,WB0585,Pujali,South Twenty Four Parg,West Bengal,,
700139,700139,Vivekananada Palli,Kolkata,West Bengal,,
700140,700140,Batanagar,Kolkata,West Bengal,,
700140,WB0456,Batanagar,South Twenty Four Parg,West Bengal,,
700140,WB0475,Chata Kalikapur,South Twenty Four Parg,West Bengal,,
700140,WB0522,Nungi,South Twenty Four Parg,West Bengal,,
700141,WB0448,Asuti,South Twenty Four Parg,West Bengal,,
700141,700141,Maheshtala,Kolkata,West Bengal,,
700141,WB0528,Raipur,South Twenty Four Parg,West Bengal,,
700141,700142,Santoshpur Maheshtala,Kolkata,West Bengal,,
700142,WB0586,Maheshtala,South Twenty Four Parg,West Bengal,,
700143,700143,Sarkar Pul,Kolkata,West Bengal,,
700144,WB0453,Baruipur,South Twenty Four Parg,West Bengal,,
700144,700144,Baruipur Head Office,Kolkata,West Bengal,,
700145,700145,Malancha Mahanagar,Kolkata,West Bengal,,
700146,700146,Kodalia,Kolkata,West Bengal,,
700147,700147,Subhas Gram,Kolkata,West Bengal,,
700148,700148,Harinavi,Kolkata,West Bengal,,
700149,700149,Rajpur,Kolkata,West Bengal,,
700149,WB0529,Rajpur Sonarpur,South Twenty Four Parg,West Bengal,,
700150,700150,Sonarpur,Kolkata,West Bengal,,
700151,WB0480,Dakshin Jagatdal,South Twenty Four Parg,West Bengal,,
700151,700151,South Jagaddal,Kolkata,West Bengal,,
700152,700152,Panchpota,Kolkata,West Bengal,,
700153,700153,Laskarpur,Kolkata,West Bengal,,
700154,700154,Boral,Kolkata,West Bengal,,
700155,700155,Adbalpur,Kolkata,West Bengal,,
700156,700156,New Town Rajarhat,Kolkata,West Bengal,,
700157,700157,Hatiara,Kolkata,West Bengal,,
711101,WB0199,Balaram Pota,Howrah,West Bengal,,
711101,WB0904,Belilious Road,Howrah,West Bengal,,
711101,WB0214,Haora,Howrah,West Bengal,,
711101,WB0897,Howrah Local Depot,Howrah,West Bengal,,
711101,WB0216,Howrah Maidan,Howrah,West Bengal,,
711101,WB0898,Howrah Rs,Howrah,West Bengal,,
711101,WB0900,Khurut Road,Howrah,West Bengal,,
711101,WB0901,Pachalbazar,Howrah,West Bengal,,
711101,WB0906,Panchanantala Road,Howrah,West Bengal,,
711101,WB0903,Ross Road,Howrah,West Bengal,,
711102,WB0902,Ramkrishnapur,Howrah,West Bengal,,
711102,WB0909,Shibpur,Howrah,West Bengal,,
711104,WB0914,Balepole,Howrah,West Bengal,,
711104,WB0913,Carry Road,Howrah,West Bengal,,
711104,WB0915,Dumurjala,Howrah,West Bengal,,
711104,WB0911,Ramrajatala,Howrah,West Bengal,,
711104,WB0912,CHANDANNAGAR,Howrah,West Bengal,,
711105,WB0896,Dasnagar,Howrah,West Bengal,,
711106,WB0241,Salkia,Howrah,West Bengal,,
711109,WB0237,Podara,Howrah,West Bengal,,
711112,WB0910,Jagacha,Howrah,West Bengal,,
711114,WB0208,Chamrail,Howrah,West Bengal,,
711114,WB0212,Eksara,Howrah,West Bengal,,
711115,WB0905,Belgachia Mansatala,Howrah,West Bengal,,
711201,WB0200,Bally,Howrah,West Bengal,,
711203,WB0895,Belur,Howrah,West Bengal,,
711203,WB0207,Chakapara,Howrah,West Bengal,,
711204,WB0894,Lilua,Howrah,West Bengal,,
711226,WB0631,Udaynarayanpur,Howrah,West Bengal,,
711301,WB0478,Dakshin Durgapur,South Twenty Four Parg,West Bengal,,
711302,WB0195,Andul,Howrah,West Bengal,,
711302,WB0197,Argori,Howrah,West Bengal,,
711302,WB0210,Dhuilya,Howrah,West Bengal,,
711302,WB0218,Jala Kendua,Howrah,West Bengal,,
711302,WB0219,Jhorhat,Howrah,West Bengal,,
711302,WB0227,Mahiari,Howrah,West Bengal,,
711302,WB0236,Paniara,Howrah,West Bengal,,
711303,WB0198,Bagnan,Howrah,West Bengal,,
711303,WB0615,Bainan,Howrah,West Bengal,,
711303,WB0616,Bakshi,Howrah,West Bengal,,
711303,WB0622,Bhatora,Howrah,West Bengal,,
711303,WB0225,Khalor,Howrah,West Bengal,,
711303,WB0232,Naupala,Howrah,West Bengal,,
711304,WB0617,Banipur,Howrah,West Bengal,,
711305,WB0621,Bauria,Howrah,West Bengal,,
711305,WB0899,Howrah Victoria Cotton Mill,Howrah,West Bengal,,
711307,WB0624,Khalisani,Howrah,West Bengal,,
711309,WB0629,Sarenga,Howrah,West Bengal,,
711309,WB0243,Sarenga,Howrah,West Bengal,,
711310,WB0194,Alpur,Howrah,West Bengal,,
711310,WB0908,Nalpur,Howrah,West Bengal,,
711310,WB0238,Raghudebbati,Howrah,West Bengal,,
711310,WB00576,Sahapur,Howrah,West Bengal,,
711310,WB00577,Santoshpur,Howrah,West Bengal,,
711312,WB0614,Antila,Howrah,West Bengal,,
711312,WB0542,Uttar Durgapur,South Twenty Four Parg,West Bengal,,
711313,WB0202,Banupur,Howrah,West Bengal,,
711313,WB0628,Sankrail,Howrah,West Bengal,,
711313,WB0242,Sankrail,Howrah,West Bengal,,
711315,WB0217,Jagadishpur,Howrah,West Bengal,,
711315,WB0245,Uluberia,Howrah,West Bengal,,
711316,WB0246,Uttar Pirpur,Howrah,West Bengal,,
711322,WB0203,Beldubi,Howrah,West Bengal,,
711322,WB0205,Bikihakola,Howrah,West Bengal,,
711322,WB0213,Gabberia,Howrah,West Bengal,,
711322,WB0626,Panchla,Howrah,West Bengal,,
711322,WB0234,Panchla,Howrah,West Bengal,,
711401,WB0907,Amta,Howrah,West Bengal,,
711401,WB0313,Balichak,Medinipur,West Bengal,,
711401,WB0618,Barda,Howrah,West Bengal,,
711401,WB0620,Batai,Howrah,West Bengal,,
711401,WB0627,Panpur,Howrah,West Bengal,,
711403,WB0201,Bankra,Howrah,West Bengal,,
711404,WB0619,Bargachia,Howrah,West Bengal,,
711404,WB0230,Mansinhapur,Howrah,West Bengal,,
711405,WB0196,Ankurhati,Howrah,West Bengal,,
711405,WB0209,Dakshin Jhapardaha,Howrah,West Bengal,,
711405,WB0211,Domjur,Howrah,West Bengal,,
711405,WB0382,Parbbatipur,Nadia,West Bengal,,
711409,WB0222,Kantlia,Howrah,West Bengal,,
711409,WB0228,Makardaha,Howrah,West Bengal,,
711409,WB0233,Nibra,Howrah,West Bengal,,
711409,WB0240,Salap,Howrah,West Bengal,,
711409,WB0244,Tentulkuli,Howrah,West Bengal,,
711410,WB0060,Harishpur,Burdwan,West Bengal,,
711411,WB0204,Bhandardaha,Howrah,West Bengal,,
711411,WB0206,Biprannapara,Howrah,West Bengal,,
711411,WB0223,Kesabpur,Howrah,West Bengal,,
711411,WB0226,Khantora,Howrah,West Bengal,,
711414,WB0625,Maju,Howrah,West Bengal,,
712101,712155,Ayemanawabpur,Hugli,West Bengal,,
712101,712102,Chinsura Rs,Hugli,West Bengal,,
712101,WB0259,Hugli Chinsurah,Hugli,West Bengal,,
712101,712202,Mahes-I,Hugli,West Bengal,,
712101,712101_7,Sandeswartola Jatis,Hugli,West Bengal,,
712102,712101_2,Chinsura,Hugli,West Bengal,,
712102,712101_3,Chinsura Bazar,Hugli,West Bengal,,
712102,712101_4,Chinsura Court,Hugli,West Bengal,,
712103,712103_1,Bazar Colony,Hugli,West Bengal,,
712103,712103_2,Bikram Nagar Palli,Hugli,West Bengal,,
712103,712103_3,Hooghly,Hugli,West Bengal,,
712103,712103_4,Kapasdanga Ray,Hugli,West Bengal,,
712103,WB0577,Kodalia,Hugli,West Bengal,,
712103,WB0261,Kulihanda,Hugli,West Bengal,,
712103,712906,Pappakudi,Hugli,West Bengal,,
712103,712103_5,Pipulpati,Hugli,West Bengal,,
712103,712103_6,Tumlipara,Hugli,West Bengal,,
712104,712104_1,Keota Lat Bagan,Hugli,West Bengal,,
712104,712104_2,Sahaganj,Hugli,West Bengal,,
712105,712105,Buro Shibiala,Hugli,West Bengal,,
712122,712122,Badanganj,Hugli,West Bengal,,
712122,WB0386,Santipur,Nadia,West Bengal,,
712123,712123,Bandel,Hugli,West Bengal,,
712124,712124,Bhadreswar,Hugli,West Bengal,,
712125,712125_1,Rajabazar,Hugli,West Bengal,,
712125,712125_2,Telinipara,Hugli,West Bengal,,
712134,712134,Boinchi,Hugli,West Bengal,,
712134,712135,Boinchi Gram,Hugli,West Bengal,,
712134,712151,Raijamna,Hugli,West Bengal,,
712136,WB0436,Barabazar,Puruliya,West Bengal,,
712136,712136_1,Barasat,Hugli,West Bengal,,
712136,712136_2,Borai Chanditala,Hugli,West Bengal,,
712136,712136_3,Chandan Nagar,Hugli,West Bengal,,
712136,712136_4,Chandan Nagar R S,Hugli,West Bengal,,
712136,WB0253,Chandannagar,Hugli,West Bengal,,
712136,712136_5,Kundughat,Hugli,West Bengal,,
712137,712137,Gondalpara,Hugli,West Bengal,,
712138,712138,Khalisani,Hugli,West Bengal,,
712139,712136_7,Temata,Hugli,West Bengal,,
712147,712147,Itachuna,Hugli,West Bengal,,
712147,WB0270,Raghunathpur Ps Magra,Hugli,West Bengal,,
712148,WB0247,Amodghata,Hugli,West Bengal,,
712148,712303,Gurup,Hugli,West Bengal,,
712148,712148,Magra,Hugli,West Bengal,,
712148,712153,Ramnathpur,Hugli,West Bengal,,
712149,WB0403,Chandpur,North Twenty Four Parg,West Bengal,,
712149,712146,Ilsoba Mondlai,Hugli,West Bengal,,
712149,712149_2,Pravashnagar,Hugli,West Bengal,,
712150,712150,Rabindranagar,Hugli,West Bengal,,
712152,712152,Rameswarpur,Hugli,West Bengal,,
712154,712154,Polba,Hugli,West Bengal,,
712156,712156,Beloon,Hugli,West Bengal,,
712157,712157,Khanyan,Hugli,West Bengal,,
712158,712158,Simlagarh,Hugli,West Bengal,,
712201,712201_1,Kalbazar,Hugli,West Bengal,,
712201,712201_2,Manicktala Bazar,Hugli,West Bengal,,
712201,712201_3,Serampore,Hugli,West Bengal,,
712201,712201_4,Serampore Court,Hugli,West Bengal,,
712203,WB0255,Dakshin Rajyadharpur,Hugli,West Bengal,,
712203,712203,Mallickpara,Hugli,West Bengal,,
712204,712204,Chatra Hooghly,Hugli,West Bengal,,
712221,712221,Angus,Hugli,West Bengal,,
712222,712222_1,Baidyabati,Hugli,West Bengal,,
712222,712222_2,Champdani,Hugli,West Bengal,,
712223,WB0266,Nasibpur,Hugli,West Bengal,,
712223,712223,Sheoraphuli,Hugli,West Bengal,,
712232,712232,Bhadrakali,Hugli,West Bengal,,
712233,712233,Hind Motor,Hugli,West Bengal,,
712234,712234,Kanaipur,Hugli,West Bengal,,
712235,712235_1,Cripar Road,Hugli,West Bengal,,
712235,712235_2,Konnagar,Hugli,West Bengal,,
712245,712245,Makhla,Hugli,West Bengal,,
712246,WB0265,Nabagram Colony,Hugli,West Bengal,,
712246,712246,Nabagram Hooghly,Hugli,West Bengal,,
712247,712247,Raghunathpur Hooghly,Hugli,West Bengal,,
712248,712248_1,Bangurpark,Hugli,West Bengal,,
712248,712248_2,Gandhisarak,Hugli,West Bengal,,
712248,712248_3,Mahesh-Ii,Hugli,West Bengal,,
712248,712248_4,Masjidlane,Hugli,West Bengal,,
712248,712248_5,Rishra,Hugli,West Bengal,,
712250,WB0250,Bamunari,Hugli,West Bengal,,
712250,712205,Morepukur,Hugli,West Bengal,,
712258,712258_1,Raiendra Avenue,Hugli,West Bengal,,
712258,712258_2,Uttarpara,Hugli,West Bengal,,
712258,712258_3,Uttarpara Bazar,Hugli,West Bengal,,
712258,WB0273,Uttarpara Kotrung,Hugli,West Bengal,,
712301,712301,Bhandarhati,Hugli,West Bengal,,
712302,712302,Dhaniakhali,Hugli,West Bengal,,
712304,WB0254,Chikrand,Hugli,West Bengal,,
712304,712304,Janai,Hugli,West Bengal,,
712304,WB0260,Kharsarai,Hugli,West Bengal,,
712304,WB0267,Pairagachha,Hugli,West Bengal,,
712305,712305,Puinan,Hugli,West Bengal,,
712306,712306,Begampur,Hugli,West Bengal,,
712307,712307,Pownan,Hugli,West Bengal,,
712309,712309,Belmuri,Hugli,West Bengal,,
712310,WB0269,Raghunathpur Ps Dankuni,Hugli,West Bengal,,
712311,711224,Dankuni,Hugli,West Bengal,,
712311,WB0264,Mrigala,Hugli,West Bengal,,
712401,712401,Champadanga,Hugli,West Bengal,,
712402,712402,Dasghara,Hugli,West Bengal,,
712403,712403,Haripal,Hugli,West Bengal,,
712404,712404,Jangipara,Hugli,West Bengal,,
712405,712405,Khamar Chandi,Hugli,West Bengal,,
712406,712406,Khanakul,Hugli,West Bengal,,
712406,712421,Mainan,Hugli,West Bengal,,
712407,WB0262,Madhusudanpur,Hugli,West Bengal,,
712407,712407_2,Nalikul,Hugli,West Bengal,,
712408,712408,Rajbalhat,Hugli,West Bengal,,
712409,712409,Singur,Hugli,West Bengal,,
712410,712601_3,Bishnupur,Hugli,West Bengal,,
712410,712410,Tarakeswar,Hugli,West Bengal,,
712412,712412,Helan,Hugli,West Bengal,,
712413,WB0378,Mayapur,Nadia,West Bengal,,
712414,712414,Deulpara,Hugli,West Bengal,,
712415,712415,Saidpur,Hugli,West Bengal,,
712416,WB0231,Natibpur,Howrah,West Bengal,,
712416,712416,Natibpur,Hugli,West Bengal,,
712417,712417,Rajhati Bandar,Hugli,West Bengal,,
712418,712418,Pargopalnagar,Hugli,West Bengal,,
712420,712420,Molcypur,Hugli,West Bengal,,
712422,712422,Pratapnagar,Hugli,West Bengal,,
712423,712423,Gopinagar,Hugli,West Bengal,,
712426,712426,Prasadpur,Hugli,West Bengal,,
712429,712429,Rauth Khana,Hugli,West Bengal,,
712501,712501,Balagarh,Hugli,West Bengal,,
712501,WB0235,Panchpara,Howrah,West Bengal,,
712502,712121,Adconagar,Hugli,West Bengal,,
712502,712502_1,Bansberia,Hugli,West Bengal,,
712502,712502_2,Bansberia Bazar,Hugli,West Bengal,,
712502,WB0252,Chak Bansberia,Hugli,West Bengal,,
712502,WB0271,Shankhanagar,Hugli,West Bengal,,
712502,712502_3,Shibpur Bansberia,Hugli,West Bengal,,
712503,712503_2,Tribeni,Hugli,West Bengal,,
712512,WB0249,Badhagachhi,Hugli,West Bengal,,
712512,712512,Guptipara,Hugli,West Bengal,,
712513,712513,Nayasarai,Hugli,West Bengal,,
712514,712514,Sripur Bazar Hooghly,Hugli,West Bengal,,
712515,712515,Khamar Gachi,Hugli,West Bengal,,
712601,WB0248,Arambag,Hugli,West Bengal,,
712601,712601_1,Arambagh,Hugli,West Bengal,,
712601,712601_2,Arambagh Court,Hugli,West Bengal,,
712601,WB0576,Krishnapur,Hugli,West Bengal,,
712611,712611,Bengai,Hugli,West Bengal,,
712612,712612,Kamarpukur,Hugli,West Bengal,,
712613,712613,Gourhati,Hugli,West Bengal,,
712614,712614,Goghat,Hugli,West Bengal,,
712615,712615,Batanal,Hugli,West Bengal,,
712616,712616,Balidiwanganj,Hugli,West Bengal,,
712616,712601_4,Nutanbazar,Hugli,West Bengal,,
712617,712617,Baradongol,Hugli,West Bengal,,
712701,712419,Jangalpara,Hugli,West Bengal,,
712701,712701,Mosat,Hugli,West Bengal,,
712701,712703,Nawabpur,Hugli,West Bengal,,
712702,WB0251,Barijhati,Hugli,West Bengal,,
712702,712702,Chanditala,Hugli,West Bengal,,
712704,712704,Kumirmora,Hugli,West Bengal,,
712705,712705,Kristorampur,Hugli,West Bengal,,
712706,712706,Sheakhala,Hugli,West Bengal,,
712707,712407_1,Illahipur,Hugli,West Bengal,,
712708,WB0258,Garalgachha,Hugli,West Bengal,,
713101,WB0013,Barddhaman,Burdhwan,West Bengal,,
713101,WB0007,Bolpur,Birbhum,West Bengal,,
713101,WB0089,Montswar,Burdwan,West Bengal,,
713102,712504,Chandrahati,Hugli,West Bengal,,
713103,WB0026,Barddhaman,Burdwan,West Bengal,,
713121,WB0090,Muratipur,Burdwan,West Bengal,,
713122,WB0390,Tehatta,Nadia,West Bengal,,
713127,WB0023,Banpass,Burdwan,West Bengal,,
713127,712101_5,Kamarpara Bazar,Hugli,West Bengal,,
713128,WB0158,Digha,East Medinipur,West Bengal,,
713128,WB0058,Guskara,Burdwan,West Bengal,,
713130,WB0073,Katwa,Burdwan,West Bengal,,
713142,WB0076,Khandaghosh,Burdwan,West Bengal,,
713143,WB0078,Koichor,Burdwan,West Bengal,,
713144,WB0019,Avirampur,Burdwan,West Bengal,,
713144,WB0591,Mankar,Burdwan,West Bengal,,
713146,WB0047,Debipur,Burdwan,West Bengal,,
713146,WB0086,Memari,Burdwan,West Bengal,,
713147,WB0088,Mongalkot,Burdwan,West Bengal,,
713147,WB0095,Nutanhat,Burdwan,West Bengal,,
713148,WB0587,11 Mile,Burdwan,West Bengal,,
713148,WB0016,Anksa,Burdwan,West Bengal,,
713148,WB0106,Prayagpur,Burdwan,West Bengal,,
713149,WB0061,Hatgobindopur,Burdwan,West Bengal,,
713149,WB0115,Saktigarh,Burdwan,West Bengal,,
713156,WB0018,Ausgram,Burdwan,West Bengal,,
713166,WB0068,Jougram,Burdwan,West Bengal,,
713166,WB0440,Nabagram,Puruliya,West Bengal,,
713166,WB0092,Nabgram,Burdwan,West Bengal,,
713166,WB0754,Wb_Burdwan_129,Burdhwan,West Bengal,,
713166,WB0755,Wb_Burdwan_130,Burdhwan,West Bengal,,
713166,WB0756,Wb_Burdwan_131,Burdhwan,West Bengal,,
713166,WB0757,Wb_Burdwan_132,Burdhwan,West Bengal,,
713166,WB0758,Wb_Burdwan_133,Burdhwan,West Bengal,,
713166,WB0759,Wb_Burdwan_134,Burdhwan,West Bengal,,
713166,WB0760,Wb_Burdwan_135,Burdhwan,West Bengal,,
713166,WB0761,Wb_Burdwan_136,Burdhwan,West Bengal,,
713166,WB0762,Wb_Burdwan_137,Burdhwan,West Bengal,,
713166,WB0763,Wb_Burdwan_138,Burdhwan,West Bengal,,
713166,WB0764,Wb_Burdwan_139,Burdhwan,West Bengal,,
713166,WB0765,Wb_Burdwan_140,Burdhwan,West Bengal,,
713166,WB0766,Wb_Burdwan_141,Burdhwan,West Bengal,,
713166,WB0767,Wb_Burdwan_142,Burdhwan,West Bengal,,
713166,WB0768,Wb_Burdwan_143,Burdhwan,West Bengal,,
713166,WB0769,Wb_Burdwan_144,Burdhwan,West Bengal,,
713166,WB0770,Wb_Burdwan_145,Burdhwan,West Bengal,,
713166,WB0771,Wb_Burdwan_146,Burdhwan,West Bengal,,
713166,WB0772,Wb_Burdwan_147,Burdhwan,West Bengal,,
713166,WB0773,Wb_Burdwan_148,Burdhwan,West Bengal,,
713166,WB0774,Wb_Burdwan_149,Burdhwan,West Bengal,,
713166,WB0775,Wb_Burdwan_150,Burdhwan,West Bengal,,
713166,WB0776,Wb_Burdwan_151,Burdhwan,West Bengal,,
713166,WB0777,Wb_Burdwan_152,Burdhwan,West Bengal,,
713166,WB0778,Wb_Burdwan_153,Burdhwan,West Bengal,,
713166,WB0779,Wb_Burdwan_154,Burdhwan,West Bengal,,
713166,WB0780,Wb_Burdwan_155,Burdhwan,West Bengal,,
713166,WB0781,Wb_Burdwan_156,Burdhwan,West Bengal,,
713166,WB0782,Wb_Burdwan_157,Burdhwan,West Bengal,,
713166,WB0783,Wb_Burdwan_158,Burdhwan,West Bengal,,
713166,WB0784,Wb_Burdwan_159,Burdhwan,West Bengal,,
713166,WB0785,Wb_Burdwan_160,Burdhwan,West Bengal,,
713166,WB0786,Wb_Burdwan_161,Burdhwan,West Bengal,,
713166,WB0787,Wb_Burdwan_162,Burdhwan,West Bengal,,
713166,WB0788,Wb_Burdwan_163,Burdhwan,West Bengal,,
713166,WB0789,Wb_Burdwan_164,Burdhwan,West Bengal,,
713166,WB0790,Wb_Burdwan_165,Burdhwan,West Bengal,,
713166,WB0791,Wb_Burdwan_166,Burdhwan,West Bengal,,
713166,WB0792,Wb_Burdwan_167,Burdhwan,West Bengal,,
713201,WB0054,Durgapur,Burdwan,West Bengal,,
713208,712208_1,Durgapur Alloy Steel,Hugli,West Bengal,,
713212,WB0148,Bidhan Nagar,East Medinipur,West Bengal,,
713212,WB0590,Kataberia,Burdwan,West Bengal,,
713212,WB0592,Molandighi,Burdwan,West Bengal,,
713212,WB0594,Shibpur,Burdwan,West Bengal,,
713219,WB0123,Seharabazer,Burdwan,West Bengal,,
713301,WB0012,Asansol,Burdhwan,West Bengal,,
713301,WB0017,Asansol,Burdwan,West Bengal,,
713301,WB0051,Dhomani,Burdwan,West Bengal,,
713301,712208_2,Durgapur Asp Sb,Hugli,West Bengal,,
713315,WB0057,Gorandi,Burdwan,West Bengal,,
713321,WB0588,Andal,Burdwan,West Bengal,,
713321,WB0027,Baska,Burdwan,West Bengal,,
713321,WB0052,Dignala,Burdwan,West Bengal,,
713321,WB0376,Madanpur,Nadia,West Bengal,,
713321,WB0096,Ondal,Burdwan,West Bengal,,
713321,WB0097,Palashban,Burdwan,West Bengal,,
713321,WB0128,Srirampur,Burdwan,West Bengal,,
713322,WB0021,Bahula,Burdwan,West Bengal,,
713322,WB0040,Chhora,Burdwan,West Bengal,,
713322,WB0124,Siduli,Burdwan,West Bengal,,
713323,WB0022,Ballavpur,Burdwan,West Bengal,,
713324,WB0025,Barakar,Burdwan,West Bengal,,
713324,WB0441,Par Beliya,Puruliya,West Bengal,,
713324,WB0111,Ramnagar,Burdwan,West Bengal,,
713325,WB0035,Burnpur,Burdwan,West Bengal,,
713331,WB0042,Chittaranjan,Burdwan,West Bengal,,
713331,712365,Chittaranjan Township,Hugli,West Bengal,,
713332,WB0033,Bogra,Burdwan,West Bengal,,
713333,WB0053,Dishergarh,Burdwan,West Bengal,,
713334,WB0029,Bhanora,Burdwan,West Bengal,,
713334,WB0030,Bhanowara,Burdwan,West Bengal,,
713334,WB0099,Pangachhiya B,Burdwan,West Bengal,,
713335,WB0063,Hindusthan Cables Town,Burdwan,West Bengal,,
713336,WB0065,Jamuria,Burdwan,West Bengal,,
713338,WB0069,Kajora,Burdwan,West Bengal,,
713338,WB0083,Mahira,Burdwan,West Bengal,,
713339,WB0014,Amkula,Burdwan,West Bengal,,
713339,WB0028,Belebathan,Burdwan,West Bengal,,
713339,WB0038,Chapui,Burdwan,West Bengal,,
713339,WB0039,Chelad,Burdwan,West Bengal,,
713339,WB0046,Damra,Burdwan,West Bengal,,
713339,WB0066,Jemari,Burdwan,West Bengal,,
713339,WB0067,Jemari J K Nagar Township,Burdwan,West Bengal,,
713339,WB0091,Murgathaul,Burdwan,West Bengal,,
713339,WB0113,Ratibati,Burdwan,West Bengal,,
713342,WB0074,Kenda,Burdwan,West Bengal,,
713343,WB0310,Kendua,Maldah,West Bengal,,
713343,WB0080,Kulti,Burdwan,West Bengal,,
713347,WB0020,Bactanagar,Burdwan,West Bengal,,
713347,WB0075,Kendra Khottamdi,Burdwan,West Bengal,,
713347,WB0112,Raniganj,Burdwan,West Bengal,,
713357,WB0116,Salanpur,Burdwan,West Bengal,,
713358,WB0024,Banshra,Burdwan,West Bengal,,
713358,WB0081,Kunustara,Burdwan,West Bengal,,
713359,WB0094,Nehamatpur,Burdwan,West Bengal,,
713359,WB0108,Raghunathchak,Burdwan,West Bengal,,
713359,WB0117,Samdi,Burdwan,West Bengal,,
713359,WB0126,Sitarampir,Burdwan,West Bengal,,
713360,WB0041,Chinakuri,Burdwan,West Bengal,,
713362,WB0130,Topsi,Burdwan,West Bengal,,
713363,WB0036,Chak Bankola,Burdwan,West Bengal,,
713363,WB0077,Khandra,Burdwan,West Bengal,,
713363,WB0079,Konardihi,Burdwan,West Bengal,,
713363,WB0120,Sankarpur,Burdwan,West Bengal,,
713363,WB0121,Sarpi,Burdwan,West Bengal,,
713363,WB0132,Ukhra,Burdwan,West Bengal,,
713364,WB0114,Rupnaryanpur,Burdwan,West Bengal,,
713365,WB0087,Mihijam,Burdwan,West Bengal,,
713368,WB0043,Churulia,Burdwan,West Bengal,,
713369,WB0048,Dendua,Burdwan,West Bengal,,
713373,WB0127,Sripur,Burdwan,West Bengal,,
713376,WB0049,Dhandadihi,Burdwan,West Bengal,,
713378,WB0032,Bilpahari,Burdwan,West Bengal,,
